"","true_var","UB_boot","LB_boot","point_estimate_boot","point_estimate_rub","LB_rub","UB_rub","UB","LB","point_estimate","rubin_width","jackknife_width","boot_width"
"27",2,2.39643316310214,0.483120756834096,1.64864823516755,1.35338335640124,0.0863585181238427,2.62040819467863,2.40741558076849,0.700084930775825,1.63844151509835,2.53404967655479,1.70733064999267,1.91331240626804
"28",2,2.17823312694929,-0.443020076328669,0.866289133204168,1.50819233313761,0.0252195088072928,2.99116515746792,2.30603891929955,0.0953403391404364,1.2208494714551,2.96594564866063,2.21069858015911,2.62125320327796
"29",2,3.13520831590843,0.60994290885883,2.02498410826977,1.77453893645552,0.652822516788332,2.89625535612272,2.96588433964856,1.5508118776565,2.30273132734513,2.24343283933439,1.41507246199206,2.5252654070496
"30",2,3.05259567636922,1.27233659194009,2.15453317273737,1.78804157367126,0.577643951673108,2.9984391956694,2.66273249076548,1.3390608353075,2.03019509157071,2.42079524399629,1.32367165545798,1.78025908442913
"31",2,5.06354592365489,1.15124443851888,2.92330881446637,2.57024234876642,0.948532288937544,4.19195240859529,4.10247038304723,1.37473442522782,2.78091936062931,3.24342011965775,2.72773595781941,3.91230148513601
"32",2,3.51416019929722,0.980356679561456,2.18869260468913,1.55851100246637,0.162986311107358,2.95403569382538,3.01314184386756,1.3622142519595,2.27848557889549,2.79104938271802,1.65092759190806,2.53380351973576
"33",2,3.12868337731304,0.471334896325808,1.83112811267923,0.841994934968051,-0.195202614594293,1.8791924845304,2.87771003303919,0.915163313137344,1.93135398571397,2.07439509912469,1.96254671990185,2.65734848098723
"34",2,3.36406787877806,-0.912459594602933,1.10683537144292,0.873788623296028,-0.784176653821928,2.53175390041398,2.53528399694718,-0.241978092745799,1.26663638815071,3.31593055423591,2.77726208969298,4.27652747338099
"35",2,2.58983854803532,1.130244020793,1.98791751870163,2.13753373816861,1.11779607164252,3.1572714046947,2.70578764060621,1.61671919619072,2.13819386139571,2.03947533305218,1.08906844441549,1.45959452724232
"36",2,3.66848863121653,1.02326396483743,2.31049912331436,1.77256653430866,0.316480822331061,3.22865224628627,3.35328442388733,1.33826999036841,2.31637259273915,2.91217142395521,2.01501443351892,2.6452246663791
"37",2,3.16707066258236,0.325582842018045,1.7373744323915,0.883261177628329,-0.641580621715975,2.40810297697263,2.92691283820198,0.740340976506744,1.88802279230266,3.0496835986886,2.18657186169524,2.84148782056432
"38",2,3.19052783551275,1.42338151913845,2.15601720622783,2.02879893479728,1.09016289465934,2.96743497493522,2.82602179750454,1.57854622910803,2.15387046580081,1.87727208027588,1.24747556839651,1.7671463163743
"39",2,2.656441297652,0.364079341303208,1.59822118873453,1.68874724639808,0.362728092150964,3.0147664006452,2.72056846150965,0.942198379886775,1.8138451481021,2.65203830849424,1.77837008162288,2.29236195634879
"40",2,3.5870306010512,0.965935036025178,2.28563235040881,2.41744868133266,0.448945095869962,4.38595226679537,3.09410428407024,1.08413688405111,2.15248686615887,3.93700717092541,2.00996740001913,2.62109556502602
"41",2,2.77977661533409,1.04220367220755,1.94500722323773,1.75744646353392,0.600073329123553,2.91481959794429,2.619506428232,1.32604597368333,2.08088070889996,2.31474626882074,1.29346045454867,1.73757294312654
"42",2,4.38267736975997,1.12256569399547,2.498251945938,2.23536796553196,0.507724254837024,3.9630116762269,3.05832959862523,1.30036972846897,2.08922090368888,3.45528742138988,1.75795987015626,3.2601116757645
"43",2,1.84523746200494,0.662656982395583,1.38098084073172,1.14901230155236,0.259975679373325,2.03804892373139,1.89670426323534,1.04196781391508,1.43658966078281,1.77807324435806,0.85473644932026,1.18258047960936
"44",2,2.7994472933582,0.44880297112043,1.70249335492457,1.62452338837723,0.21637696010688,3.03266981664758,2.34013742899712,1.06443303641332,1.74076465800543,2.8162928565407,1.2757043925838,2.35064432223777
"45",2,2.42514021229808,0.393380697987224,1.39617597640938,2.05941868949733,0.702817701297004,3.41601967769766,2.95397538011014,0.924683673560088,1.71957465849502,2.71320197640066,2.02929170655005,2.03175951431086
"46",2,2.9929610834695,-0.354241763269133,1.08231074789398,0.535614308942396,-1.07660234505869,2.14783096294348,2.47252608341594,0.324711064306655,1.21171003154144,3.22443330800217,2.14781501910929,3.34720284673863
"47",2,2.58954243341691,-0.100977357400979,1.47444958669236,1.12990387845736,-0.522363522547758,2.78217127946248,3.10119230529882,0.421202888761398,2.06736947644559,3.30453480201024,2.67998941653742,2.69051979081789
"48",2,2.68541738830926,-0.356355809701842,1.30510599404924,0.573281601541262,-0.849322337100816,1.99588554018334,2.91336380192996,0.191617947421707,1.4343374864878,2.84520787728416,2.72174585450825,3.0417731980111
"49",2,2.61405336173209,-0.319785035139944,1.24684967917152,1.59177435053431,-0.072472811794458,3.25602151286308,2.41326505824696,0.29627082850722,1.47732757047097,3.32849432465754,2.11699422973974,2.93383839687203
"50",2,2.64740885851804,0.0873706530684373,1.58945762254125,1.1653577786134,-0.493833126601402,2.82454868382819,2.60552626458347,0.966091678175199,1.87118266578286,3.31838181042959,1.63943458640827,2.5600382054496
"51",2,2.37081119177989,1.13910182015564,1.85918870467023,1.84062816036153,0.769333884577706,2.91192243614536,2.2712235723652,1.46579774004029,1.93464490941187,2.14258855156765,0.80542583232491,1.23170937162425
"52",2,2.88269805970384,1.18299316980637,2.06729039470792,1.79174465972828,0.836147329129515,2.74734199032705,2.88093077398101,1.3764310178636,2.0895999978625,1.91119466119754,1.50449975611741,1.69970488989747
"53",2,2.39717108273456,0.854410759352255,1.62584185731626,1.59750254391829,0.704139208473084,2.49086587936349,2.20107403810618,1.26261103120117,1.7120869576183,1.78672667089041,0.93846300690501,1.5427603233823
"54",2,2.97381020551006,1.12023332329611,1.93793328423903,2.09353303271588,0.42857513472203,3.75849093070973,2.51555263697107,1.21054227605773,1.79868776447651,3.3299157959877,1.30501036091334,1.85357688221395
"55",2,2.42636313133794,0.871308579896394,1.72602364686444,1.65140781542915,0.468883971061623,2.83393165979668,2.40302206576138,1.27496975706287,1.80958501086157,2.36504768873506,1.12805230869851,1.55505455144155
"56",2,3.20442208937271,1.44495131384183,2.24189033321576,2.52763101281815,1.80557056038995,3.24969146524635,3.08546074122212,1.56193034602284,2.3596624815209,1.4441209048564,1.52353039519928,1.75947077553088
"57",2,2.92066828318817,-0.753203914045848,1.13974718750314,1.05184744144171,-0.868033421734467,2.97172830461789,2.30756329317783,-0.244228775502779,1.13194401098714,3.83976172635236,2.55179206868061,3.67387219723402
"58",2,2.55141472118871,0.397423762242756,1.57228985755169,1.70619411571921,0.566438514321819,2.84594971711659,2.55147993406993,1.02470507402118,1.81374544487724,2.27951120279477,1.52677486004875,2.15399095894595
"59",2,2.30994732564428,0.393595914531468,1.41074225714207,1.41965885351322,0.199086084563925,2.64023162246252,2.33060832744831,0.827346667754291,1.52227022200612,2.4411455378986,1.50326165969402,1.91635141111281
"60",2,2.35971041648025,0.0134812339521746,1.15796493595436,0.912673236631052,-0.440984294475742,2.26633076773785,2.30768474077893,0.523037924600887,1.40500927304747,2.70731506221359,1.78464681617804,2.34622918252808
"61",2,3.28785313380872,1.29240817202953,2.29784285635981,2.5418951751308,0.932104397462986,4.15168595279861,2.96229892421284,1.48034245900872,2.15402016785773,3.21958155533562,1.48195646520412,1.99544496177919
"62",2,3.90040356783941,1.05475991067682,2.5652502433224,2.47118800481146,1.27427215559872,3.66810385402421,3.3291542001991,1.48298322797134,2.43761125440296,2.39383169842549,1.84617097222776,2.84564365716259
"63",2,2.85601126456029,0.337387063863616,1.50924480931947,0.816281355847188,-0.668274366546414,2.30083707824079,2.78545146029404,0.788468781614504,1.85124069998173,2.9691114447872,1.99698267867954,2.51862420069667
"64",2,2.42481367918946,0.43520103887306,1.54376248156848,1.25848103067223,-0.0115141108917345,2.52847617223619,2.3222277727918,0.927220248131135,1.70312337805422,2.53999028312792,1.39500752466067,1.9896126403164
"65",2,3.92704145786355,1.49165341954662,2.63490524042927,1.79394742962222,0.0438008429735142,3.54409401627092,3.53574754115669,1.90261040345944,2.66265715970884,3.50029317329741,1.63313713769725,2.43538803831693
"66",2,2.60481792301897,1.29456523230929,1.94504082846938,1.98076750114353,1.10665731462459,2.85487768766247,2.47478017928,1.38305780335098,1.90781544083047,1.74822037303788,1.09172237592902,1.31025269070968
"67",2,2.66802103265058,0.992969998980745,1.85577758381289,2.09849200827262,0.962868238903011,3.23411577764223,2.52261118632118,1.13640584682493,1.86386993586686,2.27124753873922,1.38620533949625,1.67505103366983
"68",2,3.35040913872178,0.811315378146193,1.93410932121473,1.12660400900847,-0.582391535566457,2.8355995535834,3.0634452381379,1.13946969933331,1.94021789001188,3.41799108914986,1.92397553880459,2.53909376057559
"69",2,3.53442102614065,-0.0806198171259093,1.87531454045871,1.48142282459397,-0.759219848421955,3.7220654976099,3.18335892312582,-0.224133065175767,1.84274353295627,4.48128534603186,3.40749198830159,3.61504084326656
"70",2,4.22336748967423,1.56506951758784,2.83366107037875,1.90212520894488,-0.730726848932903,4.53497726682267,3.57724785270485,1.79529917842035,2.63295833317579,5.26570411575557,1.7819486742845,2.65829797208639
"71",2,2.88728093564514,1.46158191966598,2.11524768431766,2.07237433271513,1.08097087722367,3.0637777882066,2.47635359094352,1.60113766174989,2.02029183708297,1.98280691098293,0.87521592919363,1.42569901597916
"72",2,3.07872989833761,0.480062230855367,1.65518052154724,1.26314091652725,0.0873845341523551,2.43889729890214,2.74354627208078,0.808316816221297,1.72960179610902,2.35151276474978,1.93522945585948,2.59866766748224
"73",2,3.4300801369944,1.16176859210475,2.11281539270383,2.48789726491964,1.12680714199402,3.84898738784527,3.15366989855005,1.15351424236548,2.07887002856322,2.72218024585125,2.00015565618457,2.26831154488965
"74",2,3.48357999527451,1.4903195789849,2.35662819167203,1.75248389595549,0.542161812910873,2.96280597900011,3.14268184625755,1.65709023221994,2.33656167726248,2.42064416608924,1.48559161403761,1.99326041628961
"75",2,3.77640200943528,1.91502952029452,2.66108934707518,2.08411353659201,1.10274329818396,3.06548377500005,3.34464965467002,1.41815693312638,2.36592124708489,1.96274047681609,1.92649272154364,1.86137248914076
"76",2,3.57798294726765,1.13490429644791,2.25071251682985,1.71992879473691,-0.56045097290025,4.00030856237407,3.57316678308234,1.18452013289633,2.28655551584009,4.56075953527432,2.38864665018601,2.44307865081974
"77",2,3.32001176238855,-0.0601939531102558,1.63021621114675,1.25423501328852,-0.345733346399876,2.85420337297692,2.62097003286015,0.128860202382262,1.512429187632,3.1999367193768,2.49210983047789,3.38020571549881
"78",2,3.12548532834348,0.122257133686433,1.72534231799641,1.57479977565509,0.226228512228432,2.92337103908176,2.86507349778101,1.02675839275967,1.94981536128587,2.69714252685333,1.83831510502134,3.00322819465705
"79",2,2.39784424531534,0.269125640059202,1.31516336013837,0.981031198215391,-0.366441079061242,2.32850347549202,2.03516624609841,0.652459243303422,1.30611158082677,2.69494455455326,1.38270700279499,2.12871860525614
"80",2,2.31676729369732,1.14261828864061,1.79534483200768,1.61455594852154,0.876709385613356,2.35240251142973,2.25035965079169,1.32314315991104,1.78249515873366,1.47569312581637,0.92721649088065,1.17414900505671
"81",2,3.20773773320582,1.53094293275518,2.46864812327069,2.35629159825359,1.49203393480373,3.22054926170345,3.24497778201936,1.83140704607496,2.49917214671976,1.72851532689972,1.4135707359444,1.67679480045064
"82",2,2.68467877540795,0.919057792872863,1.86677386123886,1.93878955666537,1.11430528515486,2.76327382817588,2.60810268683727,1.22030981908402,1.90094807616942,1.64896854302102,1.38779286775325,1.76562098253509
"83",2,2.82349643483205,0.11401002018427,1.61934423620604,0.785609892631678,-0.589446546741847,2.1606663320052,2.50264426669204,0.83221907467785,1.7095210764018,2.75011287874705,1.67042519201419,2.70948641464778
"84",2,2.61555995604054,0.0136418824059548,1.36214642738929,1.79144171981618,-0.208520685163427,3.79140412479579,2.19021912355971,0.0460544772696635,1.4384510879129,3.99992480995922,2.14416464629005,2.60191807363459
"85",2,3.15794583233595,-0.236643528988695,1.38926683954884,0.627883704212879,-1.4395527308939,2.69532013931966,3.28045951079889,-0.117708010471689,1.39954204190963,4.13487287021356,3.39816752127058,3.39458936132465
"86",2,3.286808528693,1.18781676237738,2.17071176759178,1.97591970480434,0.92437541224424,3.02746399736444,2.91347505184267,1.51407431116411,2.24175409518119,2.1030885851202,1.39940074067856,2.09899176631562
"87",2,4.3409472386815,1.03008831392176,2.60073455800355,2.87546337351049,1.31150186906229,4.43942487795869,3.92873141413658,1.15643930560685,2.23892393840474,3.1279230088964,2.77229210852973,3.31085892475974
"88",2,2.83660835712453,0.788643030758057,1.81264435860864,1.63788905968845,0.570772602527611,2.70500551684928,2.7300022622414,1.13543208812659,1.8826421085917,2.13423291432167,1.59457017411481,2.04796532636647
"89",2,2.31788989592147,0.266727894624016,1.5497360479403,1.74101235923456,0.825993065316531,2.65603165315259,2.39307804337222,1.01292564822045,1.72980588225198,1.83003858783606,1.38015239515177,2.05116200129745
"90",2,2.86193086123068,-0.474247567467621,1.3644203453413,0.931146246140772,-0.642763486188914,2.50505597847046,2.56110743897371,0.37432459773454,1.47290973714207,3.14781946465937,2.18678284123917,3.3361784286983
"91",2,2.46297456377085,0.394501368978886,1.44933262647002,1.2995832381222,-0.42552154816523,3.02468802440963,2.41839408245444,0.918831750352766,1.71173502404661,3.45020957257486,1.49956233210167,2.06847319479196
"92",2,3.55433043135396,1.52171817159925,2.43004672876421,2.05036119172576,0.9836266609118,3.11709572253971,3.52126303291814,1.89551485064704,2.55647737194138,2.13346906162791,1.6257481822711,2.03261225975471
"93",2,2.78795540997368,0.910553391136698,1.88629952431,1.82570221799055,0.414821130591648,3.23658330538945,2.71812634461958,1.23946732180284,2.12433627835334,2.8217621747978,1.47865902281674,1.87740201883698
"94",2,3.60368359493431,0.0570829609543931,1.84109889222505,1.8532104961388,-0.109011206245303,3.8154321985229,3.17616494179225,0.582903370043311,1.79551756604473,3.9244434047682,2.59326157174894,3.54660063397992
"95",2,2.49975397677934,0.853069880166676,1.6049576261747,1.72412093091207,0.860884134705678,2.58735772711847,2.22109030198885,0.865747523958902,1.56704458131556,1.72647359241279,1.35534277802995,1.64668409661266
"96",2,2.20053399291582,-0.836034843767364,0.831439467210352,1.54005353034633,-0.194956385859594,3.27506344655225,2.29957357094541,-0.0360703695142369,1.24780609600603,3.47001983241184,2.33564394045965,3.03656883668318
"97",2,2.79111298281963,0.717630408935282,1.69806340253502,1.75236074087107,0.835053921640882,2.66966756010125,2.393428396934,0.546683132844273,1.597515769582,1.83461363846037,1.84674526408973,2.07348257388435
"98",2,2.40238326210911,1.23148762023377,1.7963918216983,1.5727246434632,0.568951978563551,2.57649730836284,2.41034222085522,1.4586575342272,1.87391672275256,2.00754532979929,0.95168468662802,1.17089564187534
"99",2,4.27961772295197,0.0466293107675103,2.32892297663978,2.17620006438966,0.375050062287175,3.97735006649214,4.00880549773412,0.320049059071133,2.23660348273193,3.60230000420497,3.68875643866299,4.23298841218446
"100",2,2.54927545168299,-0.200628020451931,1.29842157414233,1.04840240361344,-0.102519157914391,2.19932396514127,2.66195528906168,0.124234875721692,1.4233833731717,2.30184312305566,2.53772041333999,2.74990347213492
"101",2,2.53173347519534,0.509258334120004,1.55417923689979,1.49838004402039,0.319744513561821,2.67701557447897,2.50602703397756,0.942465989703905,1.72967497674283,2.35727106091715,1.56356104427365,2.02247514107534
"102",2,3.32629756870029,1.80930961251499,2.56068095933988,2.80089323870189,1.81930417591676,3.78248230148702,3.06372617291619,1.84944515034219,2.36787669200128,1.96317812557026,1.214281022574,1.5169879561853
"103",2,3.20087204915447,1.32974453680875,2.22583885939016,2.1208929717797,1.04204395932781,3.1997419842316,3.00965207659732,1.50997206240607,2.30164342917252,2.15769802490379,1.49968001419125,1.87112751234572
"104",2,2.46511680677235,1.11454345345669,1.88793373414639,1.94696658941204,1.28523048097341,2.60870269785068,2.30023933524602,1.38126587886221,1.92416649702975,1.32347221687727,0.91897345638381,1.35057335331566
"105",2,2.1654747514427,1.22354450487137,1.73136561098268,1.70582032937146,1.05845374965266,2.35318690909026,2.2194795984896,1.38353583483451,1.80449037805632,1.2947331594376,0.83594376365509,0.94193024657133
"106",2,2.65582071507025,0.0809066410941081,1.41162513139273,1.43621714961395,0.0874929195275678,2.78494137970033,2.60935085931248,0.66733564585962,1.54431311741841,2.69744846017276,1.94201521345286,2.57491407397614
"107",2,4.08269012379458,1.64222594742837,2.83169885301172,2.4563648066074,0.943101360291726,3.96962825292308,3.54007198345848,1.25586717179681,2.60994639656359,3.02652689263135,2.28420481166167,2.44046417636621
"108",2,3.13504762564668,0.904124746212252,1.98745776119345,2.00123482880414,0.918162162481761,3.08430749512651,2.93272691594904,1.53015409852524,2.24537311653716,2.16614533264475,1.4025728174238,2.23092287943443
"109",2,2.75537827322092,0.852575877192652,1.83599258015027,1.90838119238057,0.837835477226695,2.97892690753444,2.52962389478965,0.867934575377156,1.7970098578091,2.14109143030774,1.66168931941249,1.90280239602827
"110",2,2.86780656619421,0.118259935308916,1.51922243159455,2.02149920379438,0.950918496804634,3.09207991078413,2.89951129005677,0.708411629909203,1.78236821325082,2.1411614139795,2.19109966014757,2.74954663088529
"111",2,2.77846667547284,-0.0446416564319436,1.53062786664386,1.90182025749619,0.329532016606009,3.47410849838637,2.84198993526468,0.745169555078952,1.79704471868545,3.14457648178036,2.09682038018573,2.82310833190478
"112",2,3.02639056237019,1.14296881062661,2.05196705345201,2.0101196971129,0.811694732606565,3.20854466161924,2.61537502838796,1.35306525005836,1.98878735368485,2.39684992901268,1.2623097783296,1.88342175174358
"113",2,2.98947670639852,-0.451484249067782,1.34971059460198,2.41691403007181,0.442234934872197,4.39159312527143,2.68697301669397,0.734856762908873,1.64688425584906,3.94935819039923,1.9521162537851,3.4409609554663
"114",2,2.86305559974702,1.31955316519958,2.04904111770089,1.07567975860822,-0.542963625189058,2.69432314240549,2.72676820534755,1.53069450862983,2.05909613818207,3.23728676759455,1.19607369671772,1.54350243454744
"115",2,2.71656391697834,1.05599339784508,1.93724490565142,1.7332035523119,0.573280714343003,2.8931263902808,2.5170783748811,1.44674875931362,2.0200783914703,2.3198456759378,1.07032961556748,1.66057051913326
"116",2,3.73780985865982,1.67133098903369,2.58005085770698,2.58692991205743,1.48444632954418,3.68941349457068,3.71346646211362,2.06317260001882,2.77355133319477,2.2049671650265,1.6502938620948,2.06647886962613
"117",2,3.28952043852758,0.88503321854457,2.12999820724843,1.59488244950286,-0.0281546871899123,3.21791958619563,2.79866802776003,1.33280398912506,2.09387796080007,3.24607427338554,1.46586403863497,2.40448721998301
"118",2,4.01427571346986,1.6907224818396,2.65499132573933,2.2570948190739,0.963411433791573,3.55077820435622,3.35193255902207,1.89199068081823,2.50173555516802,2.58736677056465,1.45994187820384,2.32355323163026
"119",2,3.37614751342248,1.04389113435128,2.20715905580967,1.62905321028692,0.261426993765659,2.99667942680819,3.36365728688215,1.48261504415167,2.41702173320965,2.73525243304253,1.88104224273048,2.3322563790712
"120",2,3.00874171330474,0.807239611567919,1.95475176902347,2.06678605352873,0.974128053778566,3.1594440532789,2.37437309492717,1.39593178183168,1.88009496414091,2.18531599950033,0.97844131309549,2.20150210173682
"121",2,3.70740643863859,1.14144827390078,2.36361806094012,2.31590432615647,1.16997163344095,3.46183701887199,3.35450929034609,1.35426084176548,2.30694370381935,2.29186538543104,2.00024844858061,2.56595816473781
"122",2,2.86493009701289,0.921927347567009,1.92189150102805,1.95937632664074,0.621902829305774,3.29684982397571,2.67799159695803,0.851954971542751,1.91674084431309,2.67494699466994,1.82603662541528,1.94300274944588
"123",2,3.17748423644607,1.46335065299304,2.30614769469817,1.91101435071345,0.738764561245847,3.08326414018106,3.12657465101871,1.72299936144273,2.31512430638756,2.34449957893521,1.40357528957598,1.71413358345303
"124",2,4.11018983805968,1.73051996504518,2.87092690555448,2.82710411405596,1.94434960499818,3.70985862311374,3.41439554983665,2.10590864549072,2.59816733212368,1.76550901811556,1.30848690434593,2.3796698730145
"125",2,2.84080530194605,0.772028467224569,1.88984826638918,2.04138429166063,0.380160164784414,3.70260841853684,2.75187259760228,1.26325521411857,2.09675648108618,3.32244825375243,1.48861738348371,2.06877683472148
"126",2,3.41033513283126,1.54431218811597,2.53357226736315,2.07936453182799,0.954748047139868,3.2039810165161,3.10989519623035,1.71763106192763,2.50803091591002,2.24923296937623,1.39226413430272,1.86602294471529
"127",2,3.01959075369636,0.644426148405621,1.86166893663125,2.02523052974989,0.742801926566298,3.30765913293349,2.60376899673451,1.0972086913841,1.85607573889139,2.56485720636719,1.50656030535041,2.37516460529074
"128",2,2.22070401913322,-0.529797812223684,0.897419724863049,0.428466940022511,-0.80358171765325,1.66051559769827,2.08988711478274,-0.055261685828792,1.15775264865274,2.46409731535152,2.14514880061153,2.7505018313569
"129",2,2.57015347201763,0.598851366892086,1.67658209838821,1.64714569609702,0.00276808957246355,3.29152330262157,2.4318797449551,0.881927964907645,1.77501582491061,3.28875521304911,1.54995178004746,1.97130210512554
"130",2,2.77217950453511,1.39348023289838,2.08909041703648,1.98958849817005,1.31119578766807,2.66798120867204,2.67439096252246,1.64621527522653,2.16064355392642,1.35678542100397,1.02817568729593,1.37869927163673
"131",2,2.71568778575573,0.515285438432914,1.58935365990934,1.56539190027035,0.185455336735851,2.94532846380485,2.64297346017933,0.795466244497575,1.70459173244274,2.759873127069,1.84750721568176,2.20040234732282
"132",2,2.83417736345472,0.449538596207077,1.55780904833862,1.84302395785867,0.527652068124102,3.15839584759324,2.8143593895046,1.19617792457071,1.89245077398972,2.63074377946914,1.61818146493389,2.38463876724764
"133",2,2.8129990140878,0.602211555865253,1.72797363151319,1.71463348024705,0.545231646959233,2.88403531353486,2.50913849439466,0.944372645108072,1.74916805360429,2.33880366657563,1.56476584928659,2.21078745822255
"134",2,3.04274344738343,0.382628753872794,1.7608353007735,2.28218554704098,0.845632228980029,3.71873886510194,2.8383930268225,0.886099456342891,1.85970357837172,2.87310663612191,1.95229357047961,2.66011469351064
"135",2,3.39174808487967,1.53757434647978,2.34289085959015,2.48284909186058,1.63106950542119,3.33462867829996,2.73086750187773,1.63367043223834,2.18653408569352,1.70355917287877,1.09719706963939,1.85417373839989
"136",2,2.76447413002116,0.797526968094413,1.76546828460595,1.50914826766177,0.0933982478269351,2.92489828749661,2.67278183770316,1.2411937199644,1.92074000555427,2.83150003966967,1.43158811773876,1.96694716192675
